YEAR,MO,DY,CLRSKY_SFC_SW_DWN
1987,6,21,5.66
1987,6,22,5.55
1987,6,23,5.46
1987,6,24,5.6
1987,6,25,5.4
1987,6,26,5.71
1987,6,27,5.64
1987,6,28,5.91
1987,6,29,5.63
1987,6,30,5.54
1987,7,1,5.7
1987,7,2,5.99
1987,7,3,5.49
1987,7,4,5.53
1987,7,5,5.82
1987,7,6,5.61
1987,7,7,5.73
1987,7,8,5.89
1987,7,9,5.78
1987,7,10,5.81
1987,7,11,5.85
1987,7,12,5.79
1987,7,13,5.85
1987,7,14,6.05
1987,7,15,5.91
1987,7,16,5.66
1987,7,17,5.56
1987,7,18,5.74
1987,7,19,5.63
1987,7,20,5.84
1987,7,21,5.65
1987,7,22,5.65
1987,7,23,5.58
1987,7,24,5.59
1987,7,25,6.13
1987,7,26,6.0
1987,7,27,6.21
1987,7,28,6.1
1987,7,29,6.33
1987,7,30,5.64
1987,7,31,5.69
1987,8,1,6.1
1987,8,2,6.39
1987,8,3,6.08
1987,8,4,5.96
1987,8,5,6.38
1987,8,6,6.1
1987,8,7,6.19
1987,8,8,6.03
1987,8,9,6.0
1987,8,10,5.62
1987,8,11,6.21
1987,8,12,6.34
1987,8,13,6.3
1987,8,14,6.5
1987,8,15,6.27
1987,8,16,6.28
1987,8,17,6.21
1987,8,18,6.05
1987,8,19,6.23
1987,8,20,6.26
1987,8,21,6.56
1987,8,22,6.52
1987,8,23,6.28
1987,8,24,6.32
1987,8,25,6.19
1987,8,26,6.07
1987,8,27,6.29
1987,8,28,6.08
1987,8,29,6.12
1987,8,30,6.24
1987,8,31,6.04
1987,9,1,6.16
1987,9,2,6.23
1987,9,3,6.55
1987,9,4,6.6
1987,9,5,6.79
1987,9,6,6.57
1987,9,7,6.41
1987,9,8,6.19
1987,9,9,6.97
1987,9,10,6.6
1987,9,11,6.66
1987,9,12,6.6
1987,9,13,6.93
1987,9,14,7.01
1987,9,15,7.03
1987,9,16,7.15
1987,9,17,6.9
1987,9,18,7.01
1987,9,19,6.42
1987,9,20,7.02
1987,9,21,7.04
1987,9,22,7.28
1987,9,23,7.27
1987,9,24,6.93
1987,9,25,7.23
1987,9,26,7.16
1987,9,27,6.72
1987,9,28,7.16
1987,9,29,7.23
1987,9,30,7.03
1987,10,1,7.1
1987,10,2,7.36
1987,10,3,7.56
1987,10,4,7.44
1987,10,5,7.62
1987,10,6,7.5
1987,10,7,7.45
1987,10,8,7.57
1987,10,9,7.35
1987,10,10,7.64
1987,10,11,7.76
1987,10,12,7.97
1987,10,13,8.15
1987,10,14,7.73
1987,10,15,7.66
1987,10,16,7.63
1987,10,17,7.86
1987,10,18,7.81
1987,10,19,7.9
1987,10,20,7.74
1987,10,21,7.88
1987,10,22,7.82
1987,10,23,7.81
1987,10,24,7.96
1987,10,25,7.89
1987,10,26,7.87
1987,10,27,7.87
1987,10,28,7.79
1987,10,29,7.7
1987,10,30,7.98
1987,10,31,8.04
1987,11,1,7.91
1987,11,2,7.94
1987,11,3,7.87
1987,11,4,7.77
1987,11,5,7.85
1987,11,6,7.66
1987,11,7,7.79
1987,11,8,7.97
1987,11,9,7.75
1987,11,10,7.89
1987,11,11,7.94
1987,11,12,7.52
1987,11,13,7.24
1987,11,14,7.62
1987,11,15,7.77
1987,11,16,7.45
1987,11,17,7.4
1987,11,18,7.7
1987,11,19,7.69
1987,11,20,7.6
1987,11,21,7.77
1987,11,22,7.44
1987,11,23,7.73
1987,11,24,7.58
1987,11,25,7.33
1987,11,26,7.66
1987,11,27,7.58
1987,11,28,7.38
1987,11,29,7.5
1987,11,30,7.78
1987,12,1,6.9
1987,12,2,7.57
1987,12,3,7.72
1987,12,4,7.56
1987,12,5,6.95
1987,12,6,7.15
1987,12,7,7.49
1987,12,8,7.59
1987,12,9,7.7
1987,12,10,7.47
1987,12,11,7.62
1987,12,12,7.6
1987,12,13,7.5
1987,12,14,7.5
1987,12,15,7.6
1987,12,16,7.67
1987,12,17,7.52
1987,12,18,7.6
1987,12,19,7.58
1987,12,20,7.58
1987,12,21,7.45
1987,12,22,7.49
1987,12,23,7.51
1987,12,24,7.25
1987,12,25,7.51
1987,12,26,7.6
1987,12,27,7.26
1987,12,28,7.19
1987,12,29,7.57
1987,12,30,7.61
1987,12,31,7.52
1988,1,1,7.13
1988,1,2,7.62
1988,1,3,7.65
1988,1,4,7.56
1988,1,5,6.95
1988,1,6,7.3
1988,1,7,7.61
1988,1,8,7.58
1988,1,9,7.44
1988,1,10,6.92
1988,1,11,7.54
1988,1,12,7.42
1988,1,13,7.2
1988,1,14,7.73
1988,1,15,7.32
1988,1,16,7.65
1988,1,17,7.86
1988,1,18,7.66
1988,1,19,7.61
1988,1,20,7.67
1988,1,21,7.37
1988,1,22,7.59
1988,1,23,7.2
1988,1,24,7.15
1988,1,25,7.87
1988,1,26,7.63
1988,1,27,7.76
1988,1,28,7.71
1988,1,29,7.74
1988,1,30,7.77
1988,1,31,7.78
1988,2,1,7.78
1988,2,2,7.28
1988,2,3,7.79
1988,2,4,7.7
1988,2,5,7.8
1988,2,6,7.7
1988,2,7,7.7
1988,2,8,7.43
1988,2,9,7.66
1988,2,10,7.82
1988,2,11,7.9
1988,2,12,7.72
1988,2,13,7.19
1988,2,14,7.64
1988,2,15,7.38
1988,2,16,7.75
1988,2,17,7.45
1988,2,18,7.63
1988,2,19,7.54
1988,2,20,7.79
1988,2,21,7.57
1988,2,22,7.64
1988,2,23,7.8
1988,2,24,7.74
1988,2,25,7.71
1988,2,26,7.61
1988,2,27,7.78
1988,2,28,7.45
1988,2,29,7.1
1988,3,1,7.26
1988,3,2,7.4
1988,3,3,7.35
1988,3,4,7.4
1988,3,5,7.32
1988,3,6,7.4
1988,3,7,7.46
1988,3,8,7.24
1988,3,9,7.6
1988,3,10,7.36
1988,3,11,7.2
1988,3,12,7.13
1988,3,13,7.59
1988,3,14,7.53
1988,3,15,7.22
1988,3,16,7.29
1988,3,17,7.25
1988,3,18,7.25
1988,3,19,7.12
1988,3,20,6.96
1988,3,21,6.88
1988,3,22,7.27
1988,3,23,7.34
1988,3,24,6.96
1988,3,25,7.14
1988,3,26,7.39
1988,3,27,6.96
1988,3,28,7.3
1988,3,29,6.84
1988,3,30,7.07
1988,3,31,7.31
1988,4,1,7.09
1988,4,2,7.26
1988,4,3,6.89
1988,4,4,6.94
1988,4,5,6.68
1988,4,6,6.33
1988,4,7,6.56
1988,4,8,6.51
1988,4,9,6.37
1988,4,10,6.57
1988,4,11,6.69
1988,4,12,6.62
1988,4,13,6.64
1988,4,14,6.64
1988,4,15,6.66
1988,4,16,6.52
1988,4,17,6.66
1988,4,18,6.6
1988,4,19,6.48
1988,4,20,6.39
1988,4,21,6.57
1988,4,22,6.72
1988,4,23,6.54
1988,4,24,6.59
1988,4,25,6.91
1988,4,26,6.49
1988,4,27,6.28
1988,4,28,6.36
1988,4,29,6.13
1988,4,30,6.07
1988,5,1,6.24
1988,5,2,6.18
1988,5,3,5.84
1988,5,4,5.79
1988,5,5,6.02
1988,5,6,5.81
1988,5,7,5.75
1988,5,8,5.97
1988,5,9,6.18
1988,5,10,6.14
1988,5,11,5.87
1988,5,12,5.65
1988,5,13,6.1
1988,5,14,5.74
1988,5,15,5.41
1988,5,16,5.54
1988,5,17,5.43
1988,5,18,5.61
1988,5,19,5.87
1988,5,20,5.83
1988,5,21,5.95
1988,5,22,5.5
1988,5,23,5.66
1988,5,24,5.8
1988,5,25,5.6
1988,5,26,5.86
1988,5,27,5.86
1988,5,28,5.51
1988,5,29,5.66
1988,5,30,5.81
1988,5,31,5.61
1988,6,1,5.82
1988,6,2,5.7
1988,6,3,5.83
1988,6,4,5.79
1988,6,5,5.79
1988,6,6,5.78
1988,6,7,5.41
1988,6,8,5.58
1988,6,9,5.8
1988,6,10,5.37
1988,6,11,5.51
1988,6,12,5.56
1988,6,13,5.6
1988,6,14,5.62
1988,6,15,5.64
1988,6,16,5.5
1988,6,17,5.51
1988,6,18,5.74
1988,6,19,5.64
1988,6,20,5.32
1988,6,21,5.48
1988,6,22,5.73
1988,6,23,5.69
1988,6,24,5.55
1988,6,25,5.36
1988,6,26,5.88
1988,6,27,5.92
1988,6,28,5.93
1988,6,29,5.83
1988,6,30,5.84
1988,7,1,5.79
1988,7,2,5.65
1988,7,3,5.66
1988,7,4,5.72
1988,7,5,5.48
1988,7,6,5.65
1988,7,7,5.93
1988,7,8,6.02
1988,7,9,5.96
1988,7,10,5.94
1988,7,11,5.82
1988,7,12,5.9
1988,7,13,5.94
1988,7,14,6.06
1988,7,15,6.08
1988,7,16,5.77
1988,7,17,5.7
1988,7,18,5.87
1988,7,19,6.03
1988,7,20,6.15
1988,7,21,6.07
1988,7,22,5.86
1988,7,23,6.26
1988,7,24,5.62
1988,7,25,5.77
1988,7,26,6.18
1988,7,27,5.98
1988,7,28,6.03
1988,7,29,6.12
1988,7,30,6.08
1988,7,31,6.05
1988,8,1,5.64
1988,8,2,6.12
1988,8,3,6.28
1988,8,4,5.84
1988,8,5,5.19
1988,8,6,5.93
1988,8,7,5.65
1988,8,8,5.84
1988,8,9,5.65
1988,8,10,5.52
1988,8,11,5.92
1988,8,12,5.92
1988,8,13,6.1
1988,8,14,6.05
1988,8,15,6.01
1988,8,16,5.99
1988,8,17,6.24
1988,8,18,6.02
1988,8,19,5.85
1988,8,20,6.22
1988,8,21,6.4
1988,8,22,6.18
1988,8,23,6.22
1988,8,24,6.08
1988,8,25,6.55
1988,8,26,6.37
1988,8,27,6.33
1988,8,28,6.65
1988,8,29,6.51
1988,8,30,6.68
1988,8,31,5.98
1988,9,1,6.9
1988,9,2,6.72
1988,9,3,6.87
1988,9,4,6.62
1988,9,5,6.47
1988,9,6,6.52
1988,9,7,6.4
1988,9,8,6.42
1988,9,9,6.91
1988,9,10,6.32
1988,9,11,6.73
1988,9,12,6.47
1988,9,13,6.82
1988,9,14,6.81
1988,9,15,6.77
1988,9,16,6.96
1988,9,17,7.11
1988,9,18,7.14
1988,9,19,6.53
1988,9,20,6.53
1988,9,21,6.94
1988,9,22,7.01
1988,9,23,6.8
1988,9,24,7.25
1988,9,25,6.9
1988,9,26,7.25
1988,9,27,7.24
1988,9,28,7.28
1988,9,29,7.44
1988,9,30,7.15
1988,10,1,6.71
1988,10,2,7.08
1988,10,3,7.36
1988,10,4,7.38
1988,10,5,7.42
1988,10,6,7.49
1988,10,7,7.31
1988,10,8,7.41
1988,10,9,7.53
1988,10,10,7.47
1988,10,11,7.21
1988,10,12,7.38
1988,10,13,7.66
1988,10,14,7.67
1988,10,15,7.87
1988,10,16,7.44
1988,10,17,7.54
1988,10,18,7.31
1988,10,19,7.84
1988,10,20,7.67
1988,10,21,8.05
1988,10,22,7.72
1988,10,23,7.87
1988,10,24,7.9
1988,10,25,7.54
1988,10,26,7.89
1988,10,27,7.97
1988,10,28,7.81
1988,10,29,7.84
1988,10,30,7.69
1988,10,31,7.97
1988,11,1,7.61
1988,11,2,7.81
1988,11,3,7.67
1988,11,4,7.66
1988,11,5,7.74
1988,11,6,7.63
1988,11,7,8.05
1988,11,8,7.54
1988,11,9,8.04
1988,11,10,7.74
1988,11,11,7.54
1988,11,12,7.82
1988,11,13,8.0
1988,11,14,7.68
1988,11,15,7.49
1988,11,16,7.79
1988,11,17,7.88
1988,11,18,8.02
1988,11,19,7.87
1988,11,20,7.51
1988,11,21,7.29
1988,11,22,7.53
1988,11,23,7.68
1988,11,24,7.78
1988,11,25,7.69
1988,11,26,7.78
1988,11,27,7.78
1988,11,28,7.53
1988,11,29,7.75
1988,11,30,7.51
1988,12,1,7.75
1988,12,2,7.76
1988,12,3,7.76
1988,12,4,7.55
1988,12,5,7.21
1988,12,6,7.62
1988,12,7,7.22
1988,12,8,7.51
1988,12,9,7.38
1988,12,10,7.21
1988,12,11,7.22
1988,12,12,7.41
1988,12,13,7.45
1988,12,14,7.63
1988,12,15,7.73
1988,12,16,7.25
1988,12,17,7.51
1988,12,18,7.66
1988,12,19,7.39
1988,12,20,7.51
1988,12,21,7.43
1988,12,22,7.8
1988,12,23,7.78
1988,12,24,7.61
1988,12,25,7.4
1988,12,26,7.22
1988,12,27,7.68
1988,12,28,7.21
1988,12,29,7.26
1988,12,30,7.49
1988,12,31,7.34
1989,1,1,7.34
1989,1,2,7.52
1989,1,3,7.56
1989,1,4,7.39
1989,1,5,7.67
1989,1,6,7.54
1989,1,7,7.44
1989,1,8,7.8
1989,1,9,7.38
1989,1,10,7.23
1989,1,11,7.49
1989,1,12,7.47
1989,1,13,7.66
1989,1,14,7.72
1989,1,15,7.64
1989,1,16,7.46
1989,1,17,7.13
1989,1,18,7.26
1989,1,19,7.33
1989,1,20,7.41
1989,1,21,7.17
1989,1,22,7.81
1989,1,23,7.38
1989,1,24,7.4
1989,1,25,7.81
1989,1,26,7.81
1989,1,27,7.4
1989,1,28,7.15
1989,1,29,7.61
1989,1,30,7.83
1989,1,31,7.76
1989,2,1,7.8
1989,2,2,7.62
1989,2,3,7.0
1989,2,4,7.81
1989,2,5,7.9
1989,2,6,7.54
1989,2,7,7.74
1989,2,8,7.83
1989,2,9,7.12
1989,2,10,7.83
1989,2,11,7.43
1989,2,12,7.84
1989,2,13,7.59
1989,2,14,7.44
1989,2,15,7.77
1989,2,16,7.18
1989,2,17,7.59
1989,2,18,7.85
1989,2,19,7.7
1989,2,20,7.57
1989,2,21,7.53
1989,2,22,7.67
1989,2,23,7.85
1989,2,24,7.07
1989,2,25,7.81
1989,2,26,7.83
1989,2,27,7.69
1989,2,28,7.5
1989,3,1,7.53
1989,3,2,7.1
1989,3,3,6.75
1989,3,4,7.22
1989,3,5,6.79
1989,3,6,7.28
1989,3,7,7.48
1989,3,8,7.67
1989,3,9,7.47
1989,3,10,7.6
1989,3,11,7.36
1989,3,12,7.22
1989,3,13,7.09
1989,3,14,7.55
1989,3,15,7.45
1989,3,16,7.29
1989,3,17,6.74
1989,3,18,6.81
1989,3,19,6.7
1989,3,20,7.31
1989,3,21,7.09
1989,3,22,7.13
1989,3,23,7.27
1989,3,24,6.82
1989,3,25,7.12
1989,3,26,6.92
1989,3,27,6.94
1989,3,28,7.19
1989,3,29,6.85
1989,3,30,7.17
1989,3,31,7.35
1989,4,1,6.89
1989,4,2,6.98
1989,4,3,6.47
1989,4,4,7.06
1989,4,5,7.24
1989,4,6,7.15
1989,4,7,7.03
1989,4,8,6.79
1989,4,9,6.97
1989,4,10,7.15
1989,4,11,6.23
1989,4,12,6.78
1989,4,13,7.05
1989,4,14,7.08
1989,4,15,6.75
1989,4,16,6.82
1989,4,17,6.35
1989,4,18,6.73
1989,4,19,6.89
1989,4,20,6.48
1989,4,21,6.53
1989,4,22,6.61
1989,4,23,6.86
1989,4,24,6.78
1989,4,25,6.5
1989,4,26,5.72
1989,4,27,5.88
1989,4,28,6.65
1989,4,29,6.31
1989,4,30,6.36
1989,5,1,6.26
1989,5,2,6.51
1989,5,3,6.24
1989,5,4,6.36
1989,5,5,6.17
1989,5,6,6.32
1989,5,7,6.25
1989,5,8,6.14
1989,5,9,6.1
1989,5,10,6.14
1989,5,11,5.92
1989,5,12,5.78
1989,5,13,5.91
1989,5,14,5.72
1989,5,15,5.43
1989,5,16,5.97
1989,5,17,5.82
1989,5,18,6.05
1989,5,19,5.99
1989,5,20,6.21
1989,5,21,5.82
1989,5,22,6.04
1989,5,23,5.77
1989,5,24,5.93
1989,5,25,5.84
1989,5,26,5.85
1989,5,27,5.89
1989,5,28,5.37
1989,5,29,5.93
1989,5,30,5.67
1989,5,31,5.76
1989,6,1,5.6
1989,6,2,5.46
1989,6,3,5.54
1989,6,4,5.7
1989,6,5,5.39
1989,6,6,5.75
1989,6,7,5.6
1989,6,8,5.75
1989,6,9,5.75
1989,6,10,5.43
1989,6,11,5.55
1989,6,12,5.56
1989,6,13,5.4
1989,6,14,5.68
1989,6,15,5.78
1989,6,16,5.63
1989,6,17,5.45
1989,6,18,5.72
1989,6,19,5.64
1989,6,20,5.81
1989,6,21,5.69
1989,6,22,5.84
1989,6,23,5.64
1989,6,24,5.68
1989,6,25,5.85
1989,6,26,5.63
1989,6,27,5.59
1989,6,28,5.9
1989,6,29,5.87
1989,6,30,5.7
1989,7,1,5.51
1989,7,2,5.59
1989,7,3,5.58
1989,7,4,5.58
1989,7,5,5.73
1989,7,6,5.71
1989,7,7,5.34
1989,7,8,5.6
1989,7,9,5.89
1989,7,10,5.73
1989,7,11,5.42
1989,7,12,5.55
1989,7,13,5.67
1989,7,14,5.58
1989,7,15,5.71
1989,7,16,5.78
1989,7,17,5.85
1989,7,18,5.52
1989,7,19,5.85
1989,7,20,5.89
1989,7,21,5.86
1989,7,22,5.64
1989,7,23,5.7
1989,7,24,5.89
1989,7,25,5.84
1989,7,26,5.88
1989,7,27,5.73
1989,7,28,5.7
1989,7,29,6.15
1989,7,30,5.96
1989,7,31,6.21
1989,8,1,5.98
1989,8,2,5.87
1989,8,3,5.65
1989,8,4,6.24
1989,8,5,6.39
1989,8,6,5.95
1989,8,7,5.72
1989,8,8,5.93
1989,8,9,5.81
1989,8,10,6.13
1989,8,11,6.51
1989,8,12,6.13
1989,8,13,6.55
1989,8,14,6.5
1989,8,15,6.33
1989,8,16,6.64
1989,8,17,6.44
1989,8,18,6.42
1989,8,19,6.16
1989,8,20,5.87
1989,8,21,6.07
1989,8,22,6.43
1989,8,23,6.19
1989,8,24,5.61
1989,8,25,5.73
1989,8,26,6.02
1989,8,27,5.88
1989,8,28,5.88
1989,8,29,5.71
1989,8,30,6.83
1989,8,31,6.1
1989,9,1,6.08
1989,9,2,6.11
1989,9,3,6.4
1989,9,4,6.59
1989,9,5,6.09
1989,9,6,6.89
1989,9,7,6.95
1989,9,8,6.03
1989,9,9,5.95
1989,9,10,6.05
1989,9,11,7.03
1989,9,12,7.34
1989,9,13,6.98
1989,9,14,6.94
1989,9,15,6.02
1989,9,16,6.48
1989,9,17,6.97
1989,9,18,7.21
1989,9,19,6.68
1989,9,20,6.98
1989,9,21,6.9
1989,9,22,6.38
1989,9,23,6.87
1989,9,24,7.21
1989,9,25,7.06
1989,9,26,7.08
1989,9,27,6.75
1989,9,28,7.01
1989,9,29,7.06
1989,9,30,7.5
1989,10,1,7.59
1989,10,2,7.48
1989,10,3,7.54
1989,10,4,7.41
1989,10,5,7.29
1989,10,6,7.52
1989,10,7,7.25
1989,10,8,7.68
1989,10,9,7.36
1989,10,10,7.33
1989,10,11,7.56
1989,10,12,7.8
1989,10,13,7.86
1989,10,14,7.8
1989,10,15,7.83
1989,10,16,7.87
1989,10,17,7.5
1989,10,18,7.73
1989,10,19,7.73
1989,10,20,7.8
1989,10,21,7.73
1989,10,22,7.75
1989,10,23,7.53
1989,10,24,7.76
1989,10,25,7.62
1989,10,26,7.5
1989,10,27,7.29
1989,10,28,7.55
1989,10,29,7.92
1989,10,30,7.91
1989,10,31,7.94
1989,11,1,7.74
1989,11,2,7.08
1989,11,3,7.56
1989,11,4,7.61
1989,11,5,7.3
1989,11,6,7.42
1989,11,7,7.51
1989,11,8,7.75
1989,11,9,7.78
1989,11,10,7.66
1989,11,11,7.69
1989,11,12,7.51
1989,11,13,7.8
1989,11,14,7.54
1989,11,15,7.73
1989,11,16,7.8
1989,11,17,7.59
1989,11,18,7.68
1989,11,19,7.63
1989,11,20,7.29
1989,11,21,7.37
1989,11,22,7.64
1989,11,23,7.32
1989,11,24,7.41
1989,11,25,7.21
1989,11,26,7.21
1989,11,27,7.61
1989,11,28,7.25
1989,11,29,7.7
1989,11,30,7.7
1989,12,1,7.14
1989,12,2,6.79
1989,12,3,7.31
1989,12,4,7.71
1989,12,5,7.32
1989,12,6,7.4
1989,12,7,7.12
1989,12,8,7.41
1989,12,9,7.25
1989,12,10,7.42
1989,12,11,7.56
1989,12,12,7.41
1989,12,13,7.23
1989,12,14,7.18
1989,12,15,6.92
1989,12,16,7.57
1989,12,17,7.47
1989,12,18,7.58
1989,12,19,7.57
1989,12,20,7.73
1989,12,21,7.51
1989,12,22,7.34
1989,12,23,7.6
1989,12,24,7.56
1989,12,25,7.54
1989,12,26,7.78
1989,12,27,7.67
1989,12,28,7.7
1989,12,29,7.76
1989,12,30,7.61
1989,12,31,7.64
1990,1,1,7.47
1990,1,2,7.77
1990,1,3,7.77
1990,1,4,7.78
1990,1,5,7.78
1990,1,6,7.7
1990,1,7,7.45
1990,1,8,7.53
1990,1,9,7.34
1990,1,10,7.78
1990,1,11,7.76
1990,1,12,7.42
1990,1,13,7.46
1990,1,14,7.64
1990,1,15,7.82
1990,1,16,7.65
1990,1,17,7.79
1990,1,18,7.61
1990,1,19,7.69
1990,1,20,7.8
1990,1,21,7.8
1990,1,22,7.8
1990,1,23,7.64
1990,1,24,7.8
1990,1,25,7.84
1990,1,26,7.79
1990,1,27,7.81
1990,1,28,7.29
1990,1,29,7.62
1990,1,30,7.66
1990,1,31,7.82
1990,2,1,7.7
1990,2,2,7.8
1990,2,3,7.61
1990,2,4,7.76
1990,2,5,7.73
1990,2,6,7.52
1990,2,7,7.68
1990,2,8,7.76
1990,2,9,7.52
1990,2,10,7.62
1990,2,11,7.49
1990,2,12,7.35
1990,2,13,7.39
1990,2,14,7.52
1990,2,15,7.53
1990,2,16,7.41
1990,2,17,7.4
1990,2,18,7.36
1990,2,19,7.49
1990,2,20,7.73
1990,2,21,7.72
1990,2,22,7.74
1990,2,23,7.65
1990,2,24,7.5
1990,2,25,7.3
1990,2,26,7.55
1990,2,27,7.7
1990,2,28,7.66
1990,3,1,7.5
1990,3,2,7.63
1990,3,3,7.58
1990,3,4,7.71
1990,3,5,7.43
1990,3,6,7.15
1990,3,7,7.36
1990,3,8,7.59
1990,3,9,6.78
1990,3,10,6.9
1990,3,11,7.46
1990,3,12,7.54
1990,3,13,7.44
1990,3,14,7.31
1990,3,15,6.79
1990,3,16,7.58
1990,3,17,6.96
1990,3,18,7.06
1990,3,19,7.47
1990,3,20,7.1
1990,3,21,7.3
1990,3,22,7.23
1990,3,23,6.92
1990,3,24,6.86
1990,3,25,6.9
1990,3,26,6.47
1990,3,27,7.17
1990,3,28,6.88
1990,3,29,7.18
1990,3,30,7.0
1990,3,31,7.37
1990,4,1,6.51
1990,4,2,6.76
1990,4,3,6.83
1990,4,4,6.56
1990,4,5,7.22
1990,4,6,6.73
1990,4,7,7.18
1990,4,8,6.99
1990,4,9,6.84
1990,4,10,6.98
1990,4,11,7.03
1990,4,12,6.88
1990,4,13,6.49
1990,4,14,6.78
1990,4,15,6.79
1990,4,16,6.32
1990,4,17,6.79
1990,4,18,6.87
1990,4,19,6.62
1990,4,20,6.64
1990,4,21,6.76
1990,4,22,6.68
1990,4,23,6.39
1990,4,24,6.72
1990,4,25,6.54
1990,4,26,6.72
1990,4,27,6.0
1990,4,28,6.47
1990,4,29,6.29
1990,4,30,6.59
1990,5,1,6.52
1990,5,2,6.58
1990,5,3,6.44
1990,5,4,5.91
1990,5,5,5.96
1990,5,6,6.17
1990,5,7,6.25
1990,5,8,6.26
1990,5,9,6.34
1990,5,10,6.06
1990,5,11,6.11
1990,5,12,5.94
1990,5,13,6.33
1990,5,14,6.19
1990,5,15,5.89
1990,5,16,5.77
1990,5,17,6.19
1990,5,18,5.98
1990,5,19,6.15
1990,5,20,5.9
1990,5,21,5.75
1990,5,22,6.06
1990,5,23,5.87
1990,5,24,6.08
1990,5,25,5.78
1990,5,26,5.49
1990,5,27,5.49
1990,5,28,5.69
1990,5,29,5.7
1990,5,30,5.6
1990,5,31,5.68
1990,6,1,5.68
1990,6,2,5.88
1990,6,3,5.78
1990,6,4,5.67
1990,6,5,5.37
1990,6,6,5.67
1990,6,7,5.94
1990,6,8,5.94
1990,6,9,5.72
1990,6,10,5.73
1990,6,11,5.72
1990,6,12,5.71
1990,6,13,5.73
1990,6,14,5.57
1990,6,15,5.69
1990,6,16,5.49
1990,6,17,5.48
1990,6,18,5.53
1990,6,19,5.44
1990,6,20,5.17
1990,6,21,5.39
1990,6,22,5.52
1990,6,23,5.17
1990,6,24,5.87
1990,6,25,5.51
1990,6,26,5.48
1990,6,27,5.37
1990,6,28,5.59
1990,6,29,5.5
1990,6,30,5.49
1990,7,1,5.89
1990,7,2,5.64
1990,7,3,5.62
1990,7,4,5.63
1990,7,5,5.83
1990,7,6,5.73
1990,7,7,5.67
1990,7,8,5.68
1990,7,9,5.57
1990,7,10,5.44
1990,7,11,5.45
1990,7,12,5.56
1990,7,13,5.73
1990,7,14,5.82
1990,7,15,5.93
1990,7,16,5.77
1990,7,17,5.85
1990,7,18,5.63
1990,7,19,5.76
1990,7,20,5.47
1990,7,21,5.53
1990,7,22,5.68
1990,7,23,5.75
1990,7,24,5.56
1990,7,25,5.6
1990,7,26,5.9
1990,7,27,6.27
1990,7,28,6.32
1990,7,29,6.11
1990,7,30,5.85
1990,7,31,6.03
1990,8,1,5.72
1990,8,2,5.62
1990,8,3,5.17
1990,8,4,5.82
1990,8,5,6.02
1990,8,6,5.92
1990,8,7,5.66
1990,8,8,6.43
1990,8,9,6.43
1990,8,10,5.81
1990,8,11,5.67
1990,8,12,5.77
1990,8,13,5.69
1990,8,14,5.86
1990,8,15,6.26
1990,8,16,6.16
1990,8,17,6.31
1990,8,18,6.26
1990,8,19,6.27
1990,8,20,6.21
1990,8,21,5.7
1990,8,22,5.98
1990,8,23,6.09
1990,8,24,5.45
1990,8,25,5.8
1990,8,26,5.96
1990,8,27,6.18
1990,8,28,6.48
1990,8,29,6.6
1990,8,30,6.16
1990,8,31,6.21
1990,9,1,5.68
1990,9,2,5.43
1990,9,3,6.67
1990,9,4,6.06
1990,9,5,6.49
1990,9,6,6.29
1990,9,7,6.31
1990,9,8,6.14
1990,9,9,6.28
1990,9,10,6.13
1990,9,11,6.81
1990,9,12,6.32
1990,9,13,6.91
1990,9,14,6.96
1990,9,15,6.83
1990,9,16,6.16
1990,9,17,6.46
1990,9,18,6.81
1990,9,19,6.39
1990,9,20,6.49
1990,9,21,6.72
1990,9,22,6.56
1990,9,23,6.91
1990,9,24,6.99
1990,9,25,6.98
1990,9,26,7.33
1990,9,27,7.34
1990,9,28,7.0
1990,9,29,7.3
1990,9,30,7.14
1990,10,1,6.66
1990,10,2,7.04
1990,10,3,7.26
1990,10,4,7.32
1990,10,5,7.23
1990,10,6,7.62
1990,10,7,7.61
1990,10,8,7.5
1990,10,9,7.35
1990,10,10,7.4
1990,10,11,7.52
1990,10,12,7.43
1990,10,13,7.48
1990,10,14,7.44
1990,10,15,7.68
1990,10,16,7.48
1990,10,17,7.66
1990,10,18,7.65
1990,10,19,7.58
1990,10,20,7.55
1990,10,21,7.79
1990,10,22,7.52
1990,10,23,7.68
1990,10,24,7.45
1990,10,25,7.62
1990,10,26,7.62
1990,10,27,7.35
1990,10,28,7.36
1990,10,29,7.54
1990,10,30,7.77
1990,10,31,7.56
1990,11,1,7.91
1990,11,2,7.75
1990,11,3,7.58
1990,11,4,7.74
1990,11,5,7.57
1990,11,6,7.58
1990,11,7,7.82
1990,11,8,7.76
1990,11,9,7.78
1990,11,10,7.65
1990,11,11,7.58
1990,11,12,7.53
1990,11,13,7.73
1990,11,14,7.33
1990,11,15,7.52
1990,11,16,7.51
1990,11,17,7.11
1990,11,18,7.79
1990,11,19,7.19
1990,11,20,7.77
1990,11,21,7.51
1990,11,22,7.37
1990,11,23,7.19
1990,11,24,7.63
1990,11,25,7.51
1990,11,26,7.81
1990,11,27,7.54
1990,11,28,7.41
1990,11,29,7.14
1990,11,30,6.9
1990,12,1,7.45
1990,12,2,7.44
1990,12,3,7.22
1990,12,4,7.55
1990,12,5,7.6
1990,12,6,7.3
1990,12,7,7.53
1990,12,8,7.75
1990,12,9,7.79
1990,12,10,7.72
1990,12,11,7.77
